ANO;GEO_COD;GEO_COD_DSG;NIVEL;NIVEL_DSG;N_EDIFICIOS_CLASSICOS;N_EDIFICIOS_CLASSICOS_1OU2;N_EDIFICIOS_CLASSICOS_ISOLADOS ;N_EDIFICIOS_CLASSICOS_GEMIN;N_EDIFICIOS_CLASSICOS_EMBANDA;N_EDIFICIOS_CLASSICOS_3OUMAIS;N_EDIFICIOS_CLASSICOS_OUTROS;N_EDIFICIOS_EXCLUSIV_RESID;N_EDIFICIOS_PRINCIPAL_RESID;N_EDIFICIOS_PRINCIP_NAO_RESID;N_EDIFICIOS_1OU2_PISOS;N_EDIFICIOS_3OU4_PISOS;.N_EDIFICIOS_5OU_MAIS_PISOS;N_EDIFICIOS_CONSTR_ANTES_1919;N_EDIFICIOS_CONSTR_1919A1945;N_EDIFICIOS_CONSTR_1946A1960;N_EDIFICIOS_CONSTR_1961A1970;N_EDIFICIOS_CONSTR_1971A1980;N_EDIFICIOS_CONSTR_1981A1990;N_EDIFICIOS_CONSTR_1991A1995;N_EDIFICIOS_CONSTR_1996A2000;N_EDIFICIOS_CONSTR_2001A2005;N_EDIFICIOS_CONSTR_2006A2011;N_EDIFICIOS_ESTRUT_BETAO;N_EDIFICIOS_ESTRUT_COM_PLACA;N_EDIFICIOS_ESTRUT_SEM_PLACA;N_EDIFICIOS_ESTRUT_ADOBE_PEDRA;N_EDIFICIOS_ESTRUT_OUTRA;N_ALOJAMENTOS;N_ALOJAMENTOS_FAMILIARES;N_ALOJAMENTOS_FAM_CLASSICOS;N_ALOJAMENTOS_FAM_N_CLASSICOS;N_ALOJAMENTOS_COLECTIVOS;N_CLASSICOS_RES_HABITUAL;N_ALOJAMENTOS_RES_HABITUAL;N_ALOJAMENTOS_VAGOS;N_RES_HABITUAL_COM_AGUA;N_RES_HABITUAL_COM_RETRETE;N_RES_HABITUAL_COM_ESGOTOS;N_RES_HABITUAL_COM_BANHO;N_RES_HABITUAL_AREA_50;N_RES_HABITUAL_AREA_50_100;N_RES_HABITUAL_AREA_100_200;N_RES_HABITUAL_AREA_200;N_RES_HABITUAL_1_2_DIV;N_RES_HABITUAL_3_4_DIV;N_RES_HABITUAL_ESTAC_1;N_RES_HABITUAL_ESTAC_2;N_RES_HABITUAL_ESTAC_3;N_RES_HABITUAL_PROP_OCUP;N_RES_HABITUAL_ARREND;N_FAMILIAS_CLASSICAS;N_FAMILIAS_INSTITUCIONAIS;N_FAMILIAS_CLASSICAS_1OU2_PESS;N_FAMILIAS_CLASSICAS_3OU4_PESS;N_FAMILIAS_CLASSICAS_NPES65;N_FAMILIAS_CLASSICAS_NPES14;N_FAMILIAS_CLASSIC_SEM_DESEMP;N_FAMILIAS_CLASSIC_1DESEMPREG;N_FAMILIAS_CLASS_2MAIS_DESEMP;N_NUCLEOS_FAMILIARES;N_NUCLEOS_1FILH_NAO_CASADO;N_NUCLEOS_2FILH_NAO_CASADO;N_NUCLEOS_FILH_INF_6ANOS;N_NUCLEOS_FILH_INF_15ANOS;N_NUCLEOS_FILH_MAIS_15ANOS;N_INDIVIDUOS_PRESENT;N_INDIVIDUOS_PRESENT_H;N_INDIVIDUOS_PRESENT_M;N_INDIVIDUOS_RESIDENT;N_INDIVIDUOS_RESIDENT_H;N_INDIVIDUOS_RESIDENT_M;N_INDIVIDUOS_RESIDENT_0A4;N_INDIVIDUOS_RESIDENT_5A9;N_INDIVIDUOS_RESIDENT_10A13;N_INDIVIDUOS_RESIDENT_14A19;N_INDIVIDUOS_RESIDENT_15A19;N_INDIVIDUOS_RESIDENT_20A24;N_INDIVIDUOS_RESIDENT_20A64;N_INDIVIDUOS_RESIDENT_25A64;N_INDIVIDUOS_RESIDENT_65;N_INDIVIDUOS_RESIDENT_H_0A4;N_INDIVIDUOS_RESIDENT_H_5A9;N_INDIVIDUOS_RESIDENT_H_10A13;N_INDIVIDUOS_RESIDENT_H_14A19;N_INDIVIDUOS_RESIDENT_H_15A19;N_INDIVIDUOS_RESIDENT_H_20A24;N_INDIVIDUOS_RESIDENT_H_20A64;N_INDIVIDUOS_RESIDENT_H_25A64;N_INDIVIDUOS_RESIDENT_H_65;N_INDIVIDUOS_RESIDENT_M_0A4;N_INDIVIDUOS_RESIDENT_M_5A9;N_INDIVIDUOS_RESIDENT_M_10A13;N_INDIVIDUOS_RESIDENT_M_14A19;N_INDIVIDUOS_RESIDENT_M_15A19;N_INDIVIDUOS_RESIDENT_M_20A24;N_INDIVIDUOS_RESIDENT_M_20A64;N_INDIVIDUOS_RESIDENT_M_25A64;N_INDIVIDUOS_RESIDENT_M_65;N_INDIV_RESIDENT_N_LER_ESCRV;N_IND_RESIDENT_FENSINO_1BAS;N_IND_RESIDENT_FENSINO_2BAS;N_IND_RESIDENT_FENSINO_3BAS;N_IND_RESIDENT_FENSINO_SEC;N_IND_RESIDENT_FENSINO_POSSEC;N_IND_RESIDENT_FENSINO_SUP;N_IND_RESIDENT_ENSINCOMP_1BAS;N_IND_RESIDENT_ENSINCOMP_2BAS;N_IND_RESIDENT_ENSINCOMP_3BAS;N_IND_RESIDENT_ENSINCOMP_SEC;N_IND_RESIDENT_ENSINCOMP_POSEC;N_IND_RESIDENT_ENSINCOMP_SUP;N_IND_RESID_DESEMP_PROC_1EMPRG;N_IND_RESID_DESEMP_PROC_EMPRG;N_IND_RESID_EMPREGADOS;N_IND_RESID_PENS_REFORM;N_IND_RESID_SEM_ACT_ECON;N_IND_RESID_EMPREG_SECT_PRIM;N_IND_RESID_EMPREG_SECT_SEQ;N_IND_RESID_EMPREG_SECT_TERC;N_IND_RESID_ESTUD_MUN_RESID;N_IND_RESID_TRAB_MUN_RESID;
2011;'17063100137; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063100138; ;8;Subsecção;2;2;2;0;0;0;0;2;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;2;1;0;1;1;0;5;3;2;5;3;2;1;0;0;0;0;1;3;2;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;2;1;2;0;1;1;1;2;
2011;'17063100139; ;8;Subsecção;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;
2011;'17063100140; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063200101; ;8;Subsecção;48;48;8;17;23;0;0;47;1;0;48;0;0;2;9;2;4;5;4;4;6;3;9;22;0;0;0;26;48;48;48;0;0;12;12;15;12;12;12;12;0;7;5;0;0;8;2;0;0;11;0;12;0;11;1;10;0;12;0;0;8;2;1;0;0;3;18;10;8;22;13;9;0;0;0;0;0;0;7;7;15;0;0;0;0;0;0;6;6;7;0;0;0;0;0;0;1;1;8;10;0;0;0;0;0;0;7;3;0;1;0;0;0;0;5;15;17;2;2;1;0;3;
2011;'17063200102; ;8;Subsecção;7;7;1;4;2;0;0;6;1;0;7;0;0;1;1;1;0;0;1;0;0;1;2;4;0;0;0;3;7;7;7;0;0;3;3;0;3;3;3;3;0;1;2;0;0;2;0;0;1;3;0;3;0;2;1;2;0;3;0;0;1;0;1;0;0;1;5;2;3;5;2;3;0;0;0;0;0;2;3;1;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;2;1;1;0;0;0;0;1;0;0;3;0;2;0;0;0;0;0;3;1;2;2;1;0;1;2;
2011;'17063200103; ;8;Subsecção;18;18;0;6;12;0;0;17;1;0;16;1;1;0;2;0;1;1;5;3;0;2;4;14;0;0;0;4;18;18;18;0;0;4;4;5;4;4;4;4;0;2;2;0;0;3;1;0;0;4;0;4;0;3;1;3;1;4;0;0;3;1;1;0;1;2;9;3;6;9;3;6;0;1;0;1;1;0;3;3;4;0;0;0;0;0;0;2;2;1;0;1;0;1;1;0;1;1;3;0;1;0;1;0;0;0;3;3;0;0;0;0;0;0;2;4;6;1;1;0;2;2;
2011;'17063200104; ;8;Subsecção;18;18;1;8;9;0;0;16;2;0;18;0;0;2;2;1;0;4;1;0;1;4;3;12;0;0;0;6;18;18;18;0;0;9;9;4;9;9;9;9;2;3;4;0;0;4;0;0;0;9;0;9;0;7;1;7;1;8;1;0;7;1;2;1;1;2;15;6;9;19;8;11;1;1;0;1;1;1;8;7;8;1;0;0;0;0;1;3;2;4;0;1;0;1;1;0;5;5;4;2;1;0;1;0;0;0;8;1;2;1;0;1;0;1;5;9;11;2;0;3;1;4;
2011;'17063200105; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063200106; ;8;Subsecção;39;39;3;15;21;0;0;32;7;0;31;5;3;0;6;6;2;3;8;2;1;4;7;20;0;0;0;19;39;39;39;0;0;10;10;12;10;10;10;10;0;4;6;0;0;4;2;0;0;10;0;10;0;2;6;6;2;10;0;0;10;4;3;0;2;8;32;17;15;35;19;16;0;0;2;3;3;2;22;20;8;0;0;1;1;1;2;13;11;4;0;0;1;2;2;0;9;9;4;4;0;1;2;1;0;2;12;10;4;4;0;0;0;0;15;10;18;10;0;5;4;14;
2011;'17063200107; ;8;Subsecção;12;12;0;6;6;0;0;10;2;0;12;0;0;1;0;2;0;0;2;2;0;1;4;8;0;0;0;4;13;13;13;0;0;5;5;3;5;5;5;5;0;2;2;1;0;2;2;0;0;4;0;5;0;4;1;4;0;5;0;0;4;1;0;0;0;1;9;4;5;10;5;5;0;0;0;1;1;0;3;3;6;0;0;0;1;1;0;1;1;3;0;0;0;0;0;0;2;2;3;1;0;0;0;0;0;1;5;0;0;3;0;0;0;0;4;5;6;1;0;3;0;4;
2011;'17063200108; ;8;Subsecção;7;7;2;3;2;0;0;7;0;0;7;0;0;1;0;0;3;0;0;1;0;1;1;3;0;0;0;4;7;7;7;0;0;2;2;3;2;2;2;2;0;0;2;0;0;0;1;0;1;2;0;2;0;2;0;1;0;2;0;0;1;0;0;0;0;0;2;0;2;4;1;3;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;3;3;0;0;1;0;1;
2011;'17063200109; ;8;Subsecção;38;38;7;16;15;0;0;38;0;0;37;1;0;1;1;3;8;7;1;3;1;4;9;19;0;1;0;18;38;38;38;0;0;7;7;15;6;6;6;6;1;3;3;0;1;2;2;0;0;7;0;7;0;5;1;3;1;5;2;0;7;2;1;1;1;2;15;8;7;18;9;9;1;0;0;1;1;1;11;10;5;0;0;0;1;1;0;5;5;3;1;0;0;0;0;1;6;5;2;2;0;0;0;1;0;0;5;2;4;1;0;0;0;2;7;7;8;6;0;1;0;7;
2011;'17063200110; ;8;Subsecção;31;30;7;16;7;1;0;28;2;1;30;0;1;2;1;3;6;3;3;0;0;8;5;15;1;1;0;14;32;31;31;0;1;7;7;11;7;7;7;7;0;0;4;3;0;0;3;1;1;7;0;8;0;5;0;7;3;8;0;0;6;0;2;0;3;3;21;10;11;24;11;13;0;1;2;4;4;0;7;7;10;0;0;2;1;1;0;3;3;5;0;1;0;3;3;0;4;4;5;1;1;2;0;1;0;2;10;2;6;2;0;1;0;0;8;10;13;3;0;5;4;7;
2011;'17063200111; ;8;Subsecção;19;19;1;5;13;0;0;19;0;0;19;0;0;2;1;3;1;3;0;2;0;1;6;9;0;0;0;10;19;19;19;0;0;3;3;5;3;3;3;3;0;0;3;0;0;1;1;1;0;3;0;3;0;3;0;2;0;3;0;0;1;0;0;0;0;0;5;3;2;5;3;2;0;0;0;0;0;0;2;2;3;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;4;4;1;0;0;0;1;
2011;'17063200112; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063200113; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063200114; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300101; ;8;Subsecção;8;8;8;0;0;0;0;8;0;0;8;0;0;0;0;1;3;4;0;0;0;0;0;2;6;0;0;0;8;8;8;0;0;4;4;0;4;4;4;4;1;2;1;0;1;0;1;0;0;3;1;4;0;2;2;1;1;4;0;0;3;2;0;0;1;1;9;3;6;9;3;6;0;0;0;1;0;1;7;6;1;0;0;0;0;0;0;2;2;1;0;0;0;1;0;1;5;4;0;0;0;0;1;0;0;0;4;1;2;1;0;0;0;0;2;3;6;0;1;1;1;2;
2011;'17063300102; ;8;Subsecção;8;8;8;0;0;0;0;8;0;0;7;1;0;0;0;1;2;3;2;0;0;0;0;4;3;1;0;0;8;8;8;0;0;5;5;0;5;5;5;5;1;3;1;0;0;2;4;0;0;5;0;5;0;3;2;3;1;5;0;0;2;1;1;0;1;2;9;3;6;9;3;6;0;0;1;1;1;0;3;3;4;0;0;0;0;0;0;1;1;2;0;0;1;1;1;0;2;2;2;1;0;1;0;1;0;0;3;0;2;0;0;0;0;0;2;5;6;0;1;1;1;2;
2011;'17063300103; ;8;Subsecção;9;9;5;4;0;0;0;9;0;0;9;0;0;0;0;1;2;3;2;0;0;0;1;7;0;0;2;0;9;9;9;0;0;4;4;0;4;4;4;4;1;2;0;1;0;0;0;0;1;4;0;4;0;3;1;3;1;4;0;0;3;0;1;0;1;1;9;3;6;9;3;6;0;0;1;0;0;1;3;2;5;0;0;0;0;0;0;1;1;2;0;0;1;0;0;1;2;1;3;2;0;1;0;0;0;1;4;0;1;1;0;1;0;0;2;5;6;0;1;1;0;1;
2011;'17063300104; ;8;Subsecção;10;10;5;5;0;0;0;10;0;0;10;0;0;0;0;1;2;6;1;0;0;0;0;2;8;0;0;0;10;10;10;0;0;4;4;0;4;4;4;4;0;3;1;0;1;0;2;0;0;4;0;4;0;4;0;4;0;3;1;0;2;1;0;0;0;1;6;3;3;6;3;3;0;0;0;0;0;0;2;2;4;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;4;5;0;0;0;0;0;
2011;'17063300105; ;8;Subsecção;21;21;19;2;0;0;0;21;0;0;18;3;0;0;0;4;5;3;7;1;1;0;0;16;3;0;2;0;22;22;22;0;0;10;10;0;10;10;10;10;0;3;7;0;0;0;4;3;2;9;0;10;0;4;5;2;2;8;1;1;10;4;2;1;2;6;25;11;14;30;13;17;1;0;0;5;2;1;20;19;4;1;0;0;1;0;0;9;9;2;0;0;0;4;2;1;11;10;2;1;0;0;3;2;0;1;12;9;4;2;1;0;1;2;6;5;17;0;2;4;5;4;
2011;'17063300106; ;8;Subsecção;6;6;4;2;0;0;0;6;0;0;6;0;0;0;0;1;0;4;1;0;0;0;0;3;3;0;0;0;6;6;6;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17063300107; ;8;Subsecção;22;22;20;2;0;0;0;22;0;0;21;1;0;0;0;0;2;2;6;3;8;0;1;20;2;0;0;0;22;22;22;0;0;5;5;1;5;5;5;5;0;1;3;1;0;0;4;1;0;5;0;5;0;2;1;1;2;4;0;1;6;3;1;1;3;1;18;9;9;18;9;9;1;1;2;1;1;3;11;8;2;0;0;2;1;1;2;5;3;1;1;1;0;0;0;1;6;5;1;0;1;2;0;0;0;0;7;4;3;2;0;0;3;0;3;3;8;0;2;1;3;3;
2011;'17063300108; ;8;Subsecção;7;7;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;1;6;0;0;0;0;5;2;0;0;0;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300109; ;8;Subsecção;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300110; ;8;Subsecção;5;5;3;2;0;0;0;5;0;0;5;0;0;0;0;0;0;3;2;0;0;0;0;1;3;1;0;0;6;6;6;0;0;3;3;0;3;3;3;3;0;3;0;0;0;0;1;1;1;3;0;3;0;2;1;3;0;3;0;0;1;1;0;0;0;1;6;4;2;6;4;2;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;2;0;3;0;0;0;0;0;3;3;3;0;2;1;0;1;
2011;'17063300111; ;8;Subsecção;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300112; ;8;Subsecção;7;7;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;7;0;0;0;0;7;0;0;0;0;7;7;7;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2;0;0;0;0;0;
2011;'17063300113; ;8;Subsecção;2;2;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300114; ;8;Subsecção;33;33;33;0;0;0;0;33;0;0;33;0;0;0;0;0;0;0;0;0;33;0;0;29;4;0;0;0;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17063300115; ;8;Subsecção;13;13;13;0;0;0;0;13;0;0;13;0;0;0;0;0;0;1;0;7;5;0;0;13;0;0;0;0;13;13;13;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;2;1;1;3;1;2;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;2;3;0;0;0;0;0;
2011;'17063300116; ;8;Subsecção;11;11;11;0;0;0;0;10;1;0;9;2;0;0;0;0;1;4;5;1;0;0;0;3;8;0;0;0;11;11;11;0;0;2;2;1;2;2;2;2;0;2;0;0;0;0;0;1;0;2;0;2;0;1;1;1;1;1;0;1;1;1;0;1;1;0;5;1;4;5;1;4;1;0;0;0;0;0;3;3;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;2;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;2;1;1;1;0;1;0;2;1;
2011;'17063300117; ;8;Subsecção;8;8;7;1;0;0;0;7;0;1;6;2;0;0;0;0;0;4;3;0;1;0;0;4;4;0;0;0;8;8;8;0;0;4;4;1;4;4;4;4;0;4;0;0;0;0;3;1;0;4;0;4;0;3;1;2;1;3;1;0;4;0;1;0;1;0;6;3;3;10;5;5;0;2;0;0;0;0;5;5;3;0;1;0;0;0;0;2;2;2;0;1;0;0;0;0;3;3;1;0;2;0;0;0;0;0;3;0;3;2;0;0;0;1;1;4;6;0;1;0;2;0;
2011;'17063300118; ;8;Subsecção;5;5;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;2;3;0;0;0;0;4;1;0;0;0;6;6;6;0;0;6;6;0;6;6;6;4;0;3;3;0;0;2;4;1;0;4;2;6;0;5;1;4;1;6;0;0;5;1;0;1;1;0;12;7;5;12;7;5;1;0;0;0;0;0;5;5;6;1;0;0;0;0;0;2;2;4;0;0;0;0;0;0;3;3;2;1;0;0;0;0;0;0;3;2;3;2;0;0;0;0;1;8;10;0;0;1;1;1;
2011;'17063300119; ;8;Subsecção;7;7;7;0;0;0;0;7;0;0;5;2;0;0;0;0;0;4;3;0;0;0;0;2;4;1;0;0;7;7;7;0;0;2;2;0;2;2;2;2;0;1;1;0;0;0;0;1;0;2;0;2;0;2;0;2;0;2;0;0;1;0;0;0;0;0;3;2;1;3;2;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;
2011;'17063300120; ;8;Subsecção;14;14;9;5;0;0;0;14;0;0;11;3;0;0;0;3;2;1;3;5;0;0;0;5;5;4;0;0;14;14;14;0;0;5;5;3;5;5;5;5;1;1;3;0;0;3;0;1;0;5;0;5;0;4;1;3;0;4;1;0;1;0;0;0;0;1;8;4;4;8;4;4;0;0;0;0;0;0;5;5;3;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;2;0;2;3;0;0;0;1;2;5;5;0;0;2;0;1;
2011;'17063300121; ;8;Subsecção;7;7;2;5;0;0;0;1;1;5;7;0;0;0;0;0;0;1;6;0;0;0;0;5;2;0;0;0;7;7;7;0;0;5;5;0;5;5;5;5;0;1;4;0;0;1;2;1;1;3;1;5;0;3;1;3;1;5;0;0;2;0;2;1;1;1;9;2;7;13;5;8;1;0;1;0;0;0;7;7;4;0;0;1;0;0;0;4;4;0;1;0;0;0;0;0;3;3;4;3;0;1;0;0;0;0;2;1;0;2;0;4;0;0;7;4;4;0;0;7;2;5;
2011;'17063300122; ;8;Subsecção;6;6;6;0;0;0;0;5;0;1;6;0;0;0;0;0;2;3;1;0;0;0;0;2;4;0;0;0;6;6;6;0;0;5;5;1;5;5;5;5;0;3;1;1;0;3;2;2;0;4;1;5;0;3;1;0;1;5;0;0;2;1;0;1;1;1;11;3;8;11;3;8;1;1;1;0;0;1;8;7;0;0;0;0;0;0;0;3;3;0;1;1;1;0;0;1;5;4;0;1;1;1;0;0;0;1;3;2;2;1;0;0;0;0;5;1;3;0;1;4;3;5;
2011;'17063300123; ;8;Subsecção;14;14;14;0;0;0;0;12;0;2;13;1;0;0;0;1;1;7;4;0;0;1;0;5;8;1;0;0;14;14;14;0;0;9;9;2;9;9;9;9;0;2;6;1;0;0;6;3;0;9;0;9;0;6;2;5;1;7;2;0;9;3;0;0;1;3;23;13;10;23;13;10;0;0;2;2;1;0;10;10;9;0;0;1;1;0;0;6;6;5;0;0;1;1;1;0;4;4;4;0;2;0;1;1;0;0;13;1;2;4;0;1;0;2;5;12;13;0;0;5;4;5;
2011;'17063300124; ;8;Subsecção;16;16;11;5;0;0;0;15;0;1;13;3;0;0;0;5;2;0;8;0;0;0;1;7;5;4;0;0;16;16;16;0;0;5;5;3;5;5;5;5;0;3;2;0;0;1;2;1;1;5;0;5;0;3;1;2;1;5;0;0;4;0;2;1;1;1;13;5;8;13;5;8;1;0;1;2;2;0;6;6;3;0;0;1;0;0;0;3;3;1;1;0;0;2;2;0;3;3;2;1;0;0;3;1;0;0;3;4;2;0;0;0;0;0;2;5;9;1;0;1;5;2;
